NPA,NXX,THOUSANDS,"COMPANY TYPE",OCN,COMPANY,LATA,RATECENTER,CLLI,STATE
201,356,8,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ021KD,NJ,
201,356,9,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,360,,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,360,0,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,360,1,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,360,2,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,360,3,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,360,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,360,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,360,6,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,360,7,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,360,8,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,360,9,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,369,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,377,,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,377,0,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,377,1,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,377,2,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,377,3,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,377,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,377,5,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,377,6,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,377,7,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,377,8,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,377,9,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,386,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,388,,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,395,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,401,,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,413,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,418,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,420,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,423,,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,423,0,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,423,1,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,423,2,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,423,3,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,423,4,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,423,5,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,423,6,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,423,7,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,423,8,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,423,9,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,424,,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,427,,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NWRKNJMDDSE,NJ,
201,427,0,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,427,1,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJMD7MD,NJ,
201,427,2,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,427,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,427,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,427,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,427,6,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,427,7,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJMD7MD,NJ,
201,427,8,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,427,9,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NWRKNJMDDSE,NJ,
201,432,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,433,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,434,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,435,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,448,,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,448,0,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,448,1,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,448,2,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,448,3,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,448,4,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,448,5,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,448,6,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,448,7,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,448,8,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,448,9,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,451,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,459,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,469,,CLEC,7421,"AT&T - LOCAL",224,JERSEYCITY,NWRKNJ02DSP,NJ,
201,469,0,"L RESELLER",8407,"COOPERATIVE COMMUNICATIONS, INC.",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,469,1,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,469,2,CLEC,7421,"AT&T - LOCAL",224,JERSEYCITY,NWRKNJ02DSP,NJ,
201,469,3,CLEC,7421,"AT&T - LOCAL",224,JERSEYCITY,NWRKNJ02DSP,NJ,
201,469,4,CLEC,7421,"AT&T - LOCAL",224,JERSEYCITY,NWRKNJ02DSP,NJ,
201,469,5,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,469,6,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,469,7,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,469,8,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,469,9,CLEC,7421,"AT&T - LOCAL",224,JERSEYCITY,NWRKNJ02DSP,NJ,
201,479,,CLEC,264F,"PEERLESS NETWORK OF NEW JERSEY, LLC - NJ",224,JERSEYCITY,JRCYNJ65DS4,NJ,
201,479,0,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,479,1,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,479,2,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,479,3,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,479,4,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,479,5,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJMD7MD,NJ,
201,479,6,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,479,7,UNKNOWN,835E,"BLOCK LINE SYSTEMS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,479,8,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,479,9,CLEC,264F,"PEERLESS NETWORK OF NEW JERSEY, LLC - NJ",224,JERSEYCITY,JRCYNJ65DS4,NJ,
201,484,,CLEC,3639,"MONMOUTH TELEPHONE AND TELEGRAPH, INC. - NJ",224,JERSEYCITY,RDBKNJBADS0,NJ,
201,484,0,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,484,1,CLEC,3639,"MONMOUTH TELEPHONE AND TELEGRAPH, INC. - NJ",224,JERSEYCITY,RDBKNJBADS0,NJ,
201,484,2,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,484,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,484,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,484,5,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,484,6,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,484,7,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,484,8,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,484,9,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,492,,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS7,NJ,
201,492,0,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,492,1,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,492,2,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,492,3,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,492,4,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,492,5,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,492,6,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,492,7,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,492,8,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,492,9,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS7,NJ,
201,499,,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,499,0,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,499,1,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,499,2,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,499,3,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,499,4,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,499,5,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,499,6,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,499,7,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,499,8,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,499,9,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,502,,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJMDDSK,NJ,
201,502,0,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJMDDSK,NJ,
201,502,1,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJMDDSK,NJ,
201,502,2,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJMDDSK,NJ,
201,502,3,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJMDDSK,NJ,
201,502,4,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJMDDSK,NJ,
201,502,5,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJMDDSK,NJ,
201,502,6,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJMDDSK,NJ,
201,502,7,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJMDDSK,NJ,
201,502,8,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJMDDSK,NJ,
201,502,9,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NWRKNJMDDSK,NJ,
201,516,,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,516,0,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,516,1,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,516,2,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,516,3,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,516,4,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,516,5,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,516,6,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,516,7,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,516,8,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,516,9,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,517,,WIRELESS,6630,"USA MOBILITY WIRELESS, INC.",224,JERSEYCITY,WAYNNJ081MD,NJ,
201,521,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,521,0,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,521,1,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,521,2,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,521,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,521,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,521,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,521,6,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,521,7,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,521,8,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,521,9,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,524,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,526,,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NWRKNJMDDS0,NJ,
201,526,0,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NWRKNJMDDS0,NJ,
201,526,1,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NWRKNJMDDS0,NJ,
201,526,2,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NWRKNJMDDS0,NJ,
201,526,3,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NWRKNJMDDS0,NJ,
201,526,4,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,526,5,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,526,6,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NWRKNJMDDS0,NJ,
201,526,7,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NWRKNJMDDS0,NJ,
201,526,8,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJMD7MD,NJ,
201,526,9,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJMD7MD,NJ,
201,533,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,536,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,539,,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,539,0,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,539,1,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,539,2,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NBWKNJNBXKX,NJ,
201,539,3,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,539,4,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,539,5,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,539,6,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,539,7,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,539,8,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,539,9,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,544,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,544,0,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,544,1,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,544,2,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,544,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,544,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,544,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,544,6,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,544,7,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,544,8,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,544,9,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,547,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,547,0,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,547,1,CLEC,264F,"PEERLESS NETWORK OF NEW JERSEY, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,547,2,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,547,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,547,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,547,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,547,6,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,547,7,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,547,8,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,547,9,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,551,,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,551,0,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,551,1,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,551,2,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
